OGLE-GD-CEP-0256,F,39:26.9,-40:21:10.0,11.597,15.466,3.869,8.7516759
OGLE-GD-CEP-0258,F,40:01.7,-52:19:48.7,14.351,15.7,1.349,1.5304774
OGLE-GD-CEP-0259,F,40:02.1,-47:11:54.4,12.908,14.605,1.697,3.6706995
OGLE-GD-CEP-0260,F,40:14.0,-47:33:05.7,12.154,13.908,1.754,4.8276662
OGLE-GD-CEP-0261,F,40:18.9,-43:38:35.8,13.854,16.598,2.744,4.3151534
OGLE-GD-CEP-0262,1,40:43.7,-39:39:08.6,13.37,16.223,2.853,2.4440068
OGLE-GD-CEP-0263,F,41:09.7,-42:49:20.2,12.537,15.461,2.924,4.1631123
OGLE-GD-CEP-0264,F,41:26.8,-43:53:34.6,10.737,13.293,2.556,25.35967
OGLE-GD-CEP-0265,F,41:27.6,-47:38:58.9,13.003,14.623,1.62,3.1754128
OGLE-GD-CEP-0266,F,41:36.8,-44:51:00.4,13.476,16.069,2.593,3.0196586
OGLE-GD-CEP-0267,F,42:01.3,-44:05:30.9,14.161,17.014,2.853,3.7878766
OGLE-GD-CEP-0269,F,42:46.3,-43:33:51.1,12.127,15.492,3.365,6.3506197
OGLE-GD-CEP-0270,1,43:33.0,-47:45:00.1,15.006,16.907,1.901,1.6196644
OGLE-GD-CEP-0271,F,44:06.8,-51:55:10.1,14.11,15.564,1.454,2.9848557
OGLE-GD-CEP-0272,1,44:34.6,-46:05:04.3,13.199,14.964,1.765,1.967576
OGLE-GD-CEP-0273,1,45:00.9,-48:14:12.7,14.074,16.117,2.043,2.5681684
OGLE-GD-CEP-0274,1,45:06.9,-48:10:46.6,14.096,14.956,0.86,4.2378399
OGLE-GD-CEP-0276,F,46:16.4,-45:27:56.1,12.182,14.629,2.447,3.139643
OGLE-GD-CEP-0277,F,46:36.0,-46:31:45.6,14.49,-99.99,-99.99,2.5253801
OGLE-GD-CEP-0278,1,47:10.3,-49:30:55.6,16.007,19.564,3.557,1.6263561
OGLE-GD-CEP-0279,F,47:17.6,-41:44:09.7,15.112,18.582,3.47,4.0545231
OGLE-GD-CEP-0280,F,47:27.4,-45:36:14.8,13.531,-99.99,-99.99,10.7419486
OGLE-GD-CEP-0281,F,47:34.2,-47:13:47.6,12.483,14.438,1.955,3.6289837
OGLE-GD-CEP-0282,1,48:12.7,-48:42:20.0,15.674,18.27,2.596,1.5394534
OGLE-GD-CEP-0283,F,48:15.9,-45:57:45.8,11.699,14.558,2.859,11.9196161
OGLE-GD-CEP-0284,1,48:49.0,-45:28:15.3,14.473,16.96,2.487,2.3752769
OGLE-GD-CEP-0285,F,49:27.5,-45:27:56.4,11.658,14.036,2.378,5.8758129
OGLE-GD-CEP-0286,F,49:52.5,-46:13:09.5,12.981,15.042,2.061,3.6111225
OGLE-GD-CEP-0287,1,50:06.5,-50:53:10.8,13.527,15.22,1.693,1.7012168
OGLE-GD-CEP-0288,1,50:12.7,-47:53:21.7,15.001,18.415,3.414,4.1706711
OGLE-GD-CEP-0289,F,50:22.9,-43:16:06.4,13.176,-99.99,-99.99,12.7497095
OGLE-GD-CEP-0290,1,50:25.4,-44:16:24.3,15.318,18.466,3.148,1.7832243
OGLE-GD-CEP-0291,F,51:33.6,-48:19:30.9,12.7,14.654,1.954,3.3989777
OGLE-GD-CEP-0292,1,52:46.4,-45:16:17.5,14.211,16.918,2.707,1.7993183
OGLE-GD-CEP-0293,1,53:22.0,-54:03:17.9,12.774,13.588,0.814,1.6692285
OGLE-GD-CEP-0294,F,53:32.9,-51:33:50.1,14.41,16.7,2.29,3.8601973
OGLE-GD-CEP-0295,F,54:22.4,-48:20:32.3,16.462,20.679,4.217,4.2045766
OGLE-GD-CEP-0296,F,55:03.7,-48:20:56.6,14.004,17.315,3.311,4.5022626
OGLE-GD-CEP-0297,1,55:38.7,-47:13:29.5,14.02,17.264,3.244,4.6644103
OGLE-GD-CEP-0298,1,55:43.8,-50:55:59.7,14.351,16.054,1.703,1.1059925
OGLE-GD-CEP-0299,1,56:03.7,-45:20:03.6,14.99,18.432,3.442,2.6208975
OGLE-GD-CEP-0300,F,56:30.7,-43:50:18.5,15.096,19.69,4.594,5.852495
OGLE-GD-CEP-0301,F,57:21.0,-51:11:55.8,12.444,14.637,2.193,13.4181342
OGLE-GD-CEP-0302,1,57:47.1,-45:52:39.0,16.394,19.825,3.431,0.8716889
OGLE-GD-CEP-0303,F,57:53.3,-46:18:14.4,14.368,18.197,3.829,3.8402202
OGLE-GD-CEP-0304,F,58:15.2,-48:09:01.7,14.79,17.879,3.089,5.3732407
OGLE-GD-CEP-0305,1,58:30.2,-51:31:16.6,14.706,16.752,2.046,1.9575945
OGLE-GD-CEP-0306,1,58:36.3,-49:10:49.1,12.633,14.776,2.143,2.6068529
OGLE-GD-CEP-0307,1,59:19.4,-48:19:51.5,13.031,14.107,1.076,2.634582
OGLE-GD-CEP-0308,F,00:59.9,-47:32:26.9,15.458,20.305,4.847,4.8898406
OGLE-GD-CEP-0309,1,01:22.6,-51:47:53.4,15.946,17.813,1.867,0.8680691
OGLE-GD-CEP-0310,F,02:10.9,-47:41:57.9,16.67,-99.99,-99.99,3.8041152
OGLE-GD-CEP-0311,F,02:17.9,-53:40:59.4,13.709,14.841,1.132,1.6142758
OGLE-GD-CEP-0312,1,02:18.3,-53:17:02.1,13.028,14.504,1.476,2.3283535
OGLE-GD-CEP-0313,1,02:22.3,-49:42:37.6,15.622,19.244,3.622,2.7456749
OGLE-GD-CEP-0314,F,02:52.0,-44:22:14.7,13.758,-99.99,-99.99,4.5877906
OGLE-GD-CEP-0315,1,04:03.6,-47:51:56.4,14.984,19.321,4.337,2.8037761
OGLE-GD-CEP-0316,F,06:14.9,-54:56:13.9,13.695,14.848,1.153,2.9276109
OGLE-GD-CEP-0317,F,07:01.5,-53:20:17.7,13.526,14.959,1.433,2.946185
OGLE-GD-CEP-0318,F,07:24.0,-54:05:34.1,12.567,13.712,1.145,4.3513629
OGLE-GD-CEP-0319,F,08:35.2,-53:11:49.4,12.739,14.225,1.486,3.8057948
